Module Code,Positive Comments,Negative Comments,Positive Sentiment Ratio,Aggregated Sentiment Score
NM1101X,1,3,0.25,-0.410091117
NM2101,1,11,0.083333333,-0.781154891
NM2103,1,6,0.142857143,-0.675765821
NM2104,4,6,0.4,-0.233950353
NM2207,1,3,0.25,-0.497064576
NM2209,3,2,0.6,0.110342622
NM2219,0,4,0,-0.913954765
NM2220,3,4,0.428571429,-0.070512865
NM2223,,,,
NM3205,0,1,0,-0.90005064
NM3211,,,,
NM3217,3,3,0.5,0.033711255
NM3219,0,1,0,-0.999122798
NM3230,0,3,0,-0.965988497
NM3241,,,,
NM3242,,,,
NM3243,1,0,1,0.86428827
NM3244,,,,
NM3245,,,,
NM3550C,0,1,0,-0.994051278
NM3550Y,0,5,0,-0.895092082
NM3551,0,1,0,-0.841834843
NM3551R,,,,
NM4102,1,2,0.333333333,-0.301570892
NM4102HM,,,,
NM4206,0,1,0,-0.991766632
NM4206HM,0,1,0,-0.991763353
NM4207,,,,
NM4207HM,,,,
NM4208,,,,
NM4208HM,1,0,1,0.999278247
NM4212,1,0,1,0.959050417
NM4212HM,1,0,1,0.959312558
NM4213,,,,
NM4213HM,,,,
NM4228,0,1,0,-0.898133218
NM4228HM,,,,
NM4230,1,1,0.5,-0.085435331
NM4230HM,1,0,1,0.828209519
NM4231,,,,
NM4231HM,0,2,0,-0.99689585
NM4238,1,1,0.5,0.045636773
NM4238HM,1,0,1,0.979938865
NM4242,,,,
NM4242HM,,,,
NM4244,1,0,1,0.938217163
NM4244HM,,,,
NM4245,1,1,0.5,-0.000193655
NM4245HM,0,1,0,-0.997493982
NM4247,1,0,1,0.982053101
NM4247HM,,,,
NM4249,1,1,0.5,-0.109870166
NM4249HM,,,,
NM4250,,,,
NM4250HM,,,,
NM4253,2,1,0.666666667,0.339052717
NM4253HM,1,1,0.5,0.068937868
NM4254,,,,
NM4254HM,,,,
NM4255,0,2,0,-0.988884419
NM4255HM,0,1,0,-0.987977862
NM4256,,,,
NM4256HM,,,,
NM4257,1,0,1,0.993727326
NM4257HM,,,,
NM4258,,,,
NM4258HM,,,,
NM4259,0,1,0,-0.994306982
NM4259HM,,,,
NM4260,0,1,0,-0.989624798
NM4260HM,,,,
NM4401,,,,
NM4401HM,,,,
NM4660,,,,
NM4660HM,,,,
NM4880H,0,2,0,-0.993321925
NM4880HHM,0,1,0,-0.988933444
NM5218,,,,
NM5218R,,,,
NM5219,,,,
NM5219R,,,,
NM5660,,,,
NM6101,,,,
NM6103,,,,
NM6104,,,,
NM6660,,,,
NM6770,,,,
NM6880,,,,
NMC5301,,,,
NMC5302,,,,
NMC5304,,,,
NMC5305,,,,
NMC5306,,,,
NMC5307,,,,
NMC5322,,,,
NMC5323,,,,
NMC5324,,,,
NMC5325,,,,
NMC5341,,,,
NMC5342,,,,
NMC5343,,,,
NMC5344,,,,
NMC5362,,,,
NMC5364,,,,
NMC5367,,,,
NMC5368,,,,
NPS2001A,0,1,0,-0.997683764
NPS2001B,,,,
NPS2001C,,,,
NPS2001D,,,,
NPS2001E,,,,
NRM3301R,,,,
NRM3302R,,,,
NSS2001A,0,1,0,-0.996067882
NSS2001B,,,,
NSS2001C,,,,
NSS2001D,,,,
NSS2001E,,,,
NSS2001F,,,,
NSS2001G,,,,
NSS2001H,,,,
NSS2001I,,,,
NSS2001J,,,,
NST2001,,,,
NST2002,,,,
NST2005,,,,
NST2006,,,,
NST2007,0,1,0,-0.997509599
NST2008,,,,
NST2009,,,,
NST2014,,,,
NST2023,,,,
NST2026,,,,
NST2030,,,,
NST2036,,,,
NST2043,,,,
NST2044,,,,
NST2045,,,,
NST2047,,,,
NST2048,,,,
NST2050,,,,
NST2056,0,1,0,-0.970617712
NST3901,,,,
NST3902,,,,
NSW2001A,0,1,0,-0.99708122
NSW2001B,,,,
NSW2001C,,,,
NSW2001D,,,,
NSW2001E,,,,
NSW2001F,,,,
NSW2001G,,,,
NSW2001H,,,,
NSW2001I,,,,
NSW2001K,,,,
NSW2001L,,,,
NTW2006,,,,
NTW2010,0,1,0,-0.995881319
NTW2029,,,,
NTW2031,,,,
NTW2032,,,,
NTW2033,,,,
NTW2034,,,,
NTW2035,,,,
NTW2036,1,1,0.5,-0.008869559
NTW2037,0,1,0,-0.985757172
NTW2038,,,,
NUR1107B,,,,
NUR1108C,,,,
NUR1113A,0,1,0,-0.980793715
NUR1114A,,,,
NUR1123,,,,
NUR1124,,,,
NUR1125,,,,
NUR1202C,,,,
NUR2106B,,,,
NUR2107B,,,,
NUR2113,,,,
NUR2120,,,,
NUR2124,,,,
NUR2125,,,,
NUR2203C,,,,
NUR2204C,,,,
NUR2441A,,,,
NUR2442,,,,
NUR2500,,,,
NUR2501,,,,
NUR2502,,,,
NUR2503,,,,
NUR3105B,,,,
NUR3105C,,,,
NUR3106B,,,,
NUR3114,,,,
NUR3116B,,,,
NUR3116C,,,,
NUR3117A,,,,
NUR3119,1,0,1,0.976624668
NUR3120,,,,
NUR3202C,,,,
NUR3204C,,,,
NUR3205C,,,,
NUR3205D,,,,
NUR3206C,,,,
NUR3500,,,,
NUR3501,,,,
NUR3502,,,,
NUR3503,,,,
NUR3504,,,,
NUR3505,,,,
NUR3506,,,,
NUR3507,,,,
NUR4101B,,,,
NUR4102B,,,,
NUR4103B,,,,
NUR4104B,,,,
NUR5002,,,,
NUR5003,,,,
NUR5013,,,,
NUR5609,,,,
NUR5610,,,,
NUR5613,,,,
NUR5701,,,,
NUR5702,,,,
NUR5703,,,,
NUR5704,,,,
NUR5711,,,,
NUR5712,,,,
NUR5713,,,,
NUR5714,,,,
NUR5801G,,,,
NUR5802G,,,,
NUR5803G,,,,
NUR5804G,,,,
NUR5805G,,,,
NUR5806G,,,,
NUR5807,,,,
NUR5808,,,,
NUR5811A,,,,
NUR5811B,,,,
NUR5811C,,,,
NUR6001,,,,
NUR6003,,,,
NUR6004,,,,
NUR6005,,,,
NUR6006,,,,
NUR6007,,,,
OT5001,,,,
OT5001A,,,,
OT5001B,,,,
OT5102,,,,
OT5301,,,,
OT5304,,,,
PC1101,4,9,0.307692308,-0.386302705
PC1201,1,1,0.5,-0.242616087
PC2020,2,6,0.25,-0.492636971
PC2031,2,3,0.4,-0.210738623
PC2032,2,3,0.4,-0.201465237
PC2130,2,8,0.2,-0.577356237
PC2130B,1,0,1,0.820373774
PC2135,1,0,1,0.994843602
PC2174A,1,6,0.142857143,-0.708138781
PC2193,1,7,0.125,-0.733405292
PC2239,,,,
PC2267,,,,
PC2288,,,,
PC2288R,,,,
PC2289,,,,
PC2289R,,,,
PC2310,,,,
PC2411,,,,
PC2412,,,,
PC2423,,,,
PC3130,4,2,0.666666667,0.320836057
PC3193,1,2,0.333333333,-0.352662981
PC3231,0,4,0,-0.9918852
PC3232,0,1,0,-0.994178772
PC3233,0,1,0,-0.971744657
PC3235,1,2,0.333333333,-0.335570057
PC3235B,,,,
PC3236,1,1,0.5,-0.033378989
PC3238,0,1,0,-0.898028076
PC3239,,,,
PC3242,0,1,0,-0.993641675
PC3243,0,1,0,-0.99930799
PC3246,1,1,0.5,-0.000664741
PC3247,1,3,0.25,-0.494761854
PC3251,,,,
PC3261,1,1,0.5,-0.016193688
PC3267,,,,
PC3274A,0,4,0,-0.952494711
PC3288,1,1,0.5,-0.240196288
PC3288A,,,,
PC3288N,,,,
PC3288Q,,,,
PC3288R,,,,
PC3289,,,,
PC3289A,,,,
PC3289N,,,,
PC3289Q,,,,
PC3289R,,,,
PC3294,,,,
PC3295,,,,
PC3310,,,,
PC3311,,,,
PC3312,,,,
PC3412,,,,
PC3413,,,,
PC4199,,,,
PC4199R,,,,
PC4228,0,4,0,-0.974497586
PC4230,1,2,0.333333333,-0.293367426
PC4236,,,,
PC4240,,,,
PC4241,5,1,0.833333333,0.62568001
PC4243,0,2,0,-0.973112166
PC4245,0,2,0,-0.997193307
PC4248,0,4,0,-0.903105631
PC4249,,,,
PC4253,,,,
PC4262,,,,
PC4267,,,,
PC4274,1,1,0.5,-0.010656804
PC4274A,1,0,1,0.9971084
PC4310,,,,
PC5101,,,,
PC5102,,,,
PC5198,,,,
PC5201,1,0,1,0.945677876
PC5202,1,1,0.5,-0.127993912
PC5203,,,,
PC5204,,,,
PC5204B,,,,
PC5205,,,,
PC5206,0,1,0,-0.998439491
PC5210,1,1,0.5,-0.023052752
PC5212,,,,
PC5213,,,,
PC5214,,,,
PC5215,,,,
PC5216,,,,
PC5218,,,,
PC5221,1,0,1,0.726303458
PC5228,0,4,0,-0.991612226
PC5233,,,,
PC5251,,,,
PC5252,0,1,0,-0.829785168
PC5253,,,,
PC5267,,,,
PC5271,,,,
PC5286,,,,
PC5287,,,,
PC5288,,,,
PC5289,,,,
PE2101P,1,1,0.5,-0.022690207
PE3101P,1,0,1,0.999623299
PE3551P,,,,
PE3551S,,,,
PE4101E,,,,
PE4101EHM,,,,
PE4101P,,,,
PE4101PHM,,,,
PE4102E,,,,
PE4102EHM,,,,
PE4102P,,,,
PE4102PHM,,,,
PE4103S,,,,
PE4103SHM,,,,
PE4401E,,,,
PE4401EHM,,,,
PE4401P,,,,
PE4401PHM,,,,
PE4401S,,,,
PE4401SHM,,,,
PE4402E,,,,
PE4402P,,,,
PE4402S,,,,
PE4408E,,,,
PE4408P,,,,
PE4408S,,,,
PE4660P,,,,
PE4660PHM,,,,
PE4660S,,,,
PE4660SHM,,,,
PF1101,1,6,0.142857143,-0.723317691
PF1103,,,,
PF1107,,,,
PF1108,,,,
PF2102,,,,
PF2103,,,,
PF2107,1,0,1,0.997490048
PF2108,,,,
PF2109,,,,
PF2110,,,,
PF2203,,,,
PF2205,,,,
PF2402,,,,
PF2504,,,,
PF2505,,,,
PF3104,,,,
PF3105,,,,
PF3201,,,,
PF3205,,,,
PF3207,,,,
PF3208,,,,
PF3209,,,,
PF3210,,,,
PF3211,,,,
PF3301,,,,
PF3305,,,,
PF3306,,,,
PF3307,,,,
PF3401,,,,
PF3502,,,,
PF3504,,,,
PF4101,,,,
PF4102,,,,
PF4203,,,,
PF4208,,,,
PF4209,1,0,1,0.99856025
PF4212,,,,
PF4213,,,,
PF4306,,,,
PF4309,,,,
PF4502,,,,
PH2114,,,,
PH2201,,,,
PH2207,0,1,0,-0.610922456
PH2208,,,,
PH2209,1,0,1,0.988841772
PH2211,0,3,0,-0.958493928
PH2212,0,1,0,-0.996635377
PH2213,2,0,1,0.918590009
PH2222,1,0,1,0.940147161
PH2224,1,1,0.5,-0.006003201
PH2241,0,1,0,-0.993379354
PH2242,,,,
PH2301,,,,
PH3203,1,0,1,0.995625496
PH3207,,,,
PH3217,,,,
PH3218,,,,
PH3222,,,,
PH3230,,,,
PH3247,,,,
PH3252,,,,
PH3551,,,,
PH4201,,,,
PH4201HM,,,,
PH4203,,,,
PH4203HM,,,,
PH4206,,,,
PH4206HM,,,,
PH4207,,,,
PH4207HM,,,,
PH4210,,,,
PH4210HM,,,,
PH4213,,,,
PH4213HM,,,,
PH4217,,,,
PH4217HM,,,,
PH4262,,,,
PH4262HM,,,,
PH4401,,,,
PH4401HM,,,,
PH4550,,,,
PH4550HM,,,,
PH4660,,,,
PH4660HM,,,,
PH5423,,,,
PH5423R,,,,
PH5430,,,,
PH5510,,,,
PH5650,,,,
PH5660,,,,
PH6210,,,,
PH6540,,,,
PH6660,,,,
PH6760,,,,
PH6770,,,,
PHM5001,,,,
PHM5002,,,,
PHM5003,,,,
PHM5005,,,,
PHM5006,,,,
PHM5016,,,,
PHM5017,,,,
PHS1101,,,,
PHS2101,1,0,1,0.977568924
PHS2102,,,,
PHS2103,,,,
PHS2104,,,,
PHS2105,,,,
PHS2191,,,,
PHS2310,,,,
PHS2312,,,,
PHS2313,,,,
PHS3101,,,,
PHS3102,,,,
PHS3191,,,,
PHS3220,,,,
PHS3288,,,,
PHS3288R,,,,
PHS3289,,,,
PHS3289R,,,,
PHS3310,,,,
PHS3312,,,,
PHS3313,,,,
PHS4121,,,,
PHS4199,,,,
PHS4310,,,,
PL1101E,6,14,0.3,-0.425186265
PL2131,4,17,0.19047619,-0.613297406
PL2132,2,5,0.285714286,-0.409147475
PL3102,0,1,0,-0.909421921
PL3103,1,4,0.2,-0.59356581
PL3104,1,0,1,0.997230709
PL3105,0,2,0,-0.848853141
PL3106,,,,
PL3231,,,,
PL3238,,,,
PL3239,0,1,0,-0.995576501
PL3248,,,,
PL3249,,,,
PL3257,1,1,0.5,0.129624426
PL3281,0,1,0,-0.959861636
PL3281A,,,,
PL3281B,,,,
PL3281D,,,,
PL3281F,,,,
PL3281G,,,,
PL3282C,,,,
PL3282F,,,,
PL3283,,,,
PL3283A,,,,
PL3283C,,,,
PL3284,1,0,1,0.993627071
PL3287A,0,1,0,-0.509355426
PL3551,,,,
PL3551R,,,,
PL4201,0,2,0,-0.990199864
PL4201HM,,,,
PL4203,0,2,0,-0.998448968
PL4203HM,,,,
PL4205,,,,
PL4205HM,,,,
PL4207,1,1,0.5,-0.01827088
PL4207HM,,,,
PL4208,,,,
PL4208HM,,,,
PL4214,1,0,1,0.996933699
PL4214HM,,,,
PL4218,,,,
PL4218HM,,,,
PL4219,,,,
PL4219HM,,,,
PL4224,,,,
PL4224HM,,,,
PL4226,,,,
PL4226HM,,,,
PL4227,1,0,1,0.976551652
PL4227HM,,,,
PL4228,,,,
PL4228HM,,,,
PL4229,,,,
PL4229HM,,,,
PL4233,0,1,0,-0.996528924
PL4233HM,,,,
PL4234,,,,
PL4234HM,,,,
PL4235,1,3,0.25,-0.480357662
PL4235HM,,,,
PL4236,,,,
PL4236HM,,,,
PL4242,,,,
PL4242HM,,,,
PL4245,1,0,1,0.966330767
PL4245HM,,,,
PL4246,2,0,1,0.804957181
PL4246HM,0,1,0,-0.545812905
PL4247,,,,
PL4247HM,,,,
PL4248,,,,
PL4248HM,,,,
PL4249,,,,
PL4249HM,,,,
PL4251,,,,
PL4251HM,,,,
PL4254,,,,
PL4254HM,,,,
PL4401,,,,
PL4401HM,,,,
PL4501,,,,
PL4501HM,,,,
PL4660,,,,
PL4660HM,,,,
PL4880F,0,1,0,-0.808050811
PL4880FHM,,,,
PL4880G,0,1,0,-0.992074251
PL4880GHM,,,,
PL4880K,,,,
PL4880KHM,,,,
PL4880L,,,,
PL4880LHM,,,,
PL4880P,0,1,0,-0.992836893
PL4880PHM,,,,
PL4880R,,,,
PL4880RHM,,,,
PL4880V,,,,
PL4880VHM,,,,
PL5221,,,,
PL5221R,,,,
PL5225,,,,
PL5225R,,,,
PL5304,,,,
PL5304R,,,,
PL5308,,,,
PL5308R,,,,
PL5660,,,,
PL6208,,,,
PL6215,,,,
PL6660,,,,
PL6770,,,,
PL6889,,,,
PLB1201,1,0,1,0.52336067
PLC5001,,,,
PLC5002,,,,
PLC5003,,,,
PLC5004,,,,
PLC5005,,,,
PLC5006,,,,
PLC5007,,,,
PLC5008,,,,
PLC5009,,,,
PLC5010,,,,
PLC5011A,,,,
PLC5012B,,,,
PLC5013C,,,,
PLS8001,1,0,1,0.986986816
PLS8002A,,,,
PLS8002B,0,1,0,-0.995931089
PLS8003,2,0,1,0.732736826
PLS8004,1,0,1,0.562813282
PLS8005,0,2,0,-0.786601126
PM5000,,,,
PM5101,,,,
PM5103,,,,
PM5105,,,,
PM5106,,,,
PM5107,,,,
PM5111,,,,
PM5112,,,,
PM5113,,,,
PM5114,,,,
PM5115,,,,
PM5117,,,,
PM5118,,,,
PP5103,,,,
PP5105,,,,
PP5110A,,,,
PP5136,,,,
PP5137,,,,
PP5165,,,,
PP5166,,,,
PP5168,,,,
PP5174,,,,
PP5179,,,,
PP5187,,,,
PP5192,,,,
PP5193,,,,
PP5196,,,,
PP5203,,,,
PP5212,,,,
PP5222,,,,
PP5226,,,,
PP5227,,,,
PP5231,,,,
PP5234,,,,
PP5269,,,,
PP5269M,,,,
PP5274,,,,
PP5278,,,,
PP5288,,,,
PP5291,,,,
PP5403,,,,
PP5406,,,,
PP5408,,,,
PP5409,,,,
PP5410,,,,
PP5504,,,,
PP5507,,,,
PP5509,,,,
PP5510,,,,
PP5511,,,,
PP5514,,,,
PP5516,,,,
PP5525,,,,
PP5527,,,,
PP5528,,,,
PP5529,,,,
PP5530,,,,
PP5531,,,,
PP5533,,,,
PP5534,,,,
PP5536,,,,
PP5537,,,,
PP5538,,,,
PP5539,,,,
PP5540,,,,
PP5541,,,,
PP5542,,,,
PP5543,,,,
PP5544,,,,
PP5545,,,,
PP5660,,,,
PP5701,,,,
PP5702,,,,
PP5704,,,,
PP5705,,,,
PP5706,,,,
PP5711,,,,
PP5717,,,,
PP5725,,,,
PP5728,,,,
PP5730,,,,
PP5731,,,,
PP5733,,,,
PP5734,,,,
PP5735,,,,
PP5736,,,,
PP5801,,,,
PP5802,,,,
PP5803,,,,
PP5804,,,,
PP5901,,,,
PP5902,,,,
PP5903,,,,
PP5904,,,,
PP5905,,,,
PP5906,,,,
PP5908,,,,
PP5909,,,,
PP5910,,,,
PP5911,,,,
PP5912,,,,
PP6702,,,,
PP6703,,,,
PP6704,,,,
PP6705,,,,
PP6706,,,,
PP6707,,,,
PP6708,,,,
PP6770,,,,
PP6770M,,,,
PR1150,,,,
PR1152,,,,
PR1153,,,,
PR1154,,,,
PR2150,,,,
PR2151,,,,
PR2152,,,,
PR2153,,,,
PR2154,0,1,0,-0.998626351
PR2155,,,,
PR2156,,,,
PR2288,,,,
PR2289,,,,
PR3150,,,,
PR3151,,,,
PR3152,,,,
PR3153,,,,
PR3154,,,,
PR3288,,,,
PR3289,,,,
PR3313,,,,
PR4138,,,,
PR4150,,,,
PR4151,,,,
PR4152,,,,
PR4191,,,,
PR4192,,,,
PR4193,,,,
PR4195,,,,
PR4198A,,,,
PR4204,,,,
PR4205,,,,
PR4207,,,,
PR5113,,,,
PR5130,,,,
PR5131,,,,
PR5131A,,,,
PR5132,,,,
PR5132A,,,,
PR5133,,,,
PR5134,,,,
PR5134A,,,,
PR5135,,,,
PR5136,,,,
PR5137,,,,
PR5150,,,,
PR5151,,,,
PR5152,,,,
PR5153,,,,
PR5154,,,,
PR5198,,,,
PR5211,,,,
PR5213,,,,
PR5214,,,,
PR5216,,,,
PR5217,,,,
PR5218,,,,
PR5219,,,,
PR5220,,,,
PR5224,,,,
PR5225,0,1,0,-0.983267009
PR5230A,,,,
PR5234A,,,,
PR5238,,,,
PR5239,,,,
PR5250,,,,
PR5251,,,,
PR5252,,,,
PR5253,,,,
PR5299,,,,
PR5304,,,,
PR5399,,,,
PS1101E,5,4,0.555555556,0.060991552
PS2204,1,2,0.333333333,-0.359846612
PS2237,1,3,0.25,-0.463530213
PS2238,1,1,0.5,0.001204848
PS2240,0,2,0,-0.779414266
PS2244,2,1,0.666666667,0.333278835
PS2249,1,2,0.333333333,-0.325532595
PS2251,,,,
PS2255,0,4,0,-0.989018887
PS2257,0,1,0,-0.994522333
PS2258,,,,
PS3215,,,,
PS3225,,,,
PS3232,,,,
PS3236,0,1,0,-0.997112632
PS3237,3,1,0.75,0.504576534
PS3240,1,1,0.5,-0.075760484
PS3249,0,1,0,-0.992204666
PS3251,,,,
PS3252,,,,
PS3257,0,3,0,-0.99723496
PS3262,1,1,0.5,-0.006441742
PS3265,,,,
PS3271,0,1,0,-0.994522333
PS3273,,,,
PS3276,1,1,0.5,0.105628461
PS3311,,,,
PS3312,,,,
PS3550,,,,
PS3551,,,,
PS3880G,,,,
PS4201,,,,
PS4201HM,1,0,1,0.981511176
PS4203,,,,
PS4203HM,,,,
PS4209,,,,
PS4209HM,,,,
PS4218,,,,
PS4218HM,,,,
PS4219,,,,
PS4219HM,,,,
PS4220,,,,
PS4220HM,,,,
PS4229,1,0,1,0.933255672
PS4229HM,,,,
PS4230,,,,
PS4230HM,,,,
PS4234,,,,
PS4234HM,,,,
PS4237,,,,
PS4237HM,,,,
PS4308,,,,
PS4308HM,,,,
PS4311,0,1,0,-0.994577646
PS4311HM,,,,
PS4401,0,1,0,-0.996066511
PS4401HM,,,,
PS4660,,,,
PS4660HM,,,,
PS4881B,,,,
PS4881BHM,,,,
PS4881C,,,,
PS4881CHM,,,,
PS4881D,,,,
PS4881DHM,,,,
PS4881G,,,,
PS4881GHM,,,,
PS4882A,0,1,0,-0.994577646
PS4882AHM,,,,
PS4882D,,,,
PS4882DHM,,,,
PS4882H,,,,
PS4882HHM,,,,
PS4883A,,,,
PS4883AHM,,,,
PS4884,,,,
PS4884HM,,,,
PS5111,,,,
PS5111R,,,,
PS5312,,,,
PS5312R,,,,
PS5314,,,,
PS5314R,,,,
PS5316,,,,
PS5316R,,,,
PS5506,,,,
PS5506R,,,,
PS5602,,,,
PS5602R,,,,
PS6603,,,,
PS6660,,,,
QF1100,6,14,0.3,-0.346684614
QF2103,1,1,0.5,-0.033030212
QF2104,7,8,0.466666667,-0.103270237
QF2310,,,,
QF2312,,,,
QF2313,,,,
QF3101,1,1,0.5,-0.054212332
QF3103,0,4,0,-0.984677181
QF3310,,,,
QF3311,,,,
QF3312,,,,
QF3313,,,,
QF4102,0,2,0,-0.928815931
QF4103,0,1,0,-0.981449068
QF4199,1,0,1,0.99850142
QF4310,,,,
QF5201,,,,
QF5202,,,,
QF5202A,,,,
QF5203,,,,
QF5203A,,,,
QF5204,,,,
QF5205,,,,
QF5206,,,,
QF5206A,,,,
QF5207,,,,
QF5208,,,,
QF5209,,,,
QF5209A,,,,
QF5210,,,,
QF5211,,,,
QF5212,,,,
QF5212A,,,,
QF5213,,,,
QF5214,,,,
QF5311,,,,
QF5314,,,,
QF5315,,,,
QF5401,,,,
QT5101,,,,
QT5198,,,,
QT5201M,,,,
QT5201S,,,,
RE1701,0,1,0,-0.948192954
RE1702,,,,
RE1703,,,,
RE1704,,,,
RE1705,,,,
RE1901,,,,
RE2701,0,1,0,-0.949650347
RE2702,0,1,0,-0.923407137
RE2704,0,1,0,-0.920787692
RE2705,0,1,0,-0.929706812
RE2706,,,,
RE2707,0,1,0,-0.92714411
RE2708,1,0,1,0.999132454
RE2801,,,,
RE3000,,,,
RE3701,0,1,0,-0.941612899
RE3702,0,1,0,-0.907340407
RE3703,,,,
RE3704,,,,
RE3802,,,,
RE3803,,,,
RE3804,,,,
RE3805,,,,
RE3806,,,,
RE3807,,,,
RE3901,,,,
RE4701,0,1,0,-0.9410882
RE4702,,,,
RE4711,0,3,0,-0.995435039
RE4712,,,,
RE4801,,,,
RE4803,,,,
RE4804,,,,
RE4805,,,,
RE4806,,,,
RE4807,0,1,0,-0.993888855
RE4808,,,,
RE5000,,,,
RE5001,,,,
RE5003,,,,
RE5004,,,,
RE5005,,,,
RE5006,,,,
RE5009,,,,
RE5011,,,,
RE5013,,,,
RE5014,,,,
RE5016,,,,
RE5017,,,,
RE5020,,,,
RE5770,,,,
RE6004,,,,
RE6005,,,,
RE6007,,,,
RE6770,,,,
RVC1000,,,,
RVC1001,2,0,1,0.99602294
RVC2000,,,,
RVN2000,,,,
RVN2001,0,1,0,-0.888250172
RVN2002,,,,
RVSS1000,,,,
RVSS1001,,,,
RVSS1002,,,,
RVX1000,2,0,1,0.987708986
RVX1001,,,,
RVX1002,,,,
RVX1003,,,,
RVX1004,,,,
RVX1005,,,,
SA4101,,,,
SA4101C,,,,
SA4102,,,,
SA4102C,,,,
SA4104,,,,
SA4105,,,,
SA4106,,,,
SA4107,,,,
SA4108,,,,
SA4110,,,,
SA4110C,,,,
SC1101E,8,4,0.666666667,0.240391344
SC2101,2,3,0.4,-0.200073087
SC2202,0,2,0,-0.942741513
SC2204,2,0,1,0.99321115
SC2205,1,0,1,0.998767912
SC2208,,,,
SC2209,1,0,1,0.578836322
SC2211,2,2,0.5,0.000153348
SC2212,1,1,0.5,0.00172627
SC2216,2,1,0.666666667,0.331588407
SC2217,2,0,1,0.989549577
SC2220,1,0,1,0.986350238
SC2222,0,1,0,-0.998957038
SC2227,,,,
SC3101,3,0,1,0.840822816
SC3203,,,,
SC3205,,,,
SC3206,0,1,0,-0.985408962
SC3208,1,0,1,0.9903543
SC3209,1,0,1,0.923262894
SC3211,,,,
SC3213,0,2,0,-0.941972971
SC3216,,,,
SC3219,1,0,1,0.998332083
SC3221,,,,
SC3222,,,,
SC3225,1,0,1,0.995809793
SC3226,,,,
SC3227,,,,
SC3228,,,,
SC3230,,,,
SC3550,,,,
SC3551,,,,
SC4101,,,,
SC4101HM,,,,
SC4201,0,1,0,-0.994577646
SC4201HM,,,,
SC4202,,,,
SC4202HM,,,,
SC4203,,,,
SC4203HM,,,,
SC4204,,,,
SC4204HM,,,,
SC4205,,,,
SC4205HM,,,,
SC4210,,,,
SC4210HM,,,,
SC4211,,,,
SC4211HM,,,,
SC4212,,,,
SC4212HM,,,,
SC4218,,,,
SC4218HM,,,,
SC4219,,,,
SC4219HM,,,,
SC4220,,,,
SC4220HM,,,,
SC4221,,,,
SC4221HM,,,,
SC4222,,,,
SC4222HM,,,,
SC4223,,,,
SC4223HM,,,,
SC4228,,,,
SC4228HM,,,,
SC4401,,,,
SC4401HM,,,,
SC4660,,,,
SC4660HM,,,,
SC4880C,,,,
SC4880CHM,,,,
SC4880D,,,,
SC4880DHM,,,,
SC4881,,,,
SC4881HM,,,,
SC4882,,,,
SC4882HM,,,,
SC5101,,,,
SC5102,,,,
SC5103,,,,
SC5103R,,,,
SC5205,,,,
SC5218,,,,
SC5218R,,,,
SC5223,,,,
SC5770,,,,
SC6102,,,,
SC6212,,,,
SC6224,,,,
SC6660,,,,
SC6770,,,,
SDM5990,,,,
SE1101E,4,2,0.666666667,0.319174916
SE2213,1,0,1,0.995989501
SE2214,1,0,1,0.953746736
SE2217,,,,
SE2218,,,,
SE2221,1,1,0.5,-0.068228006
SE2224,1,0,1,0.958651304
SE2225,0,1,0,-0.926206946
SE2230,,,,
SE3211,1,0,1,0.995978832
SE3214,1,0,1,0.993627429
SE3219,,,,
SE3224,,,,
SE3232,,,,
SE3233,,,,
SE3550,,,,
SE4101,,,,
SE4101HM,,,,
SE4212,,,,
SE4212HM,,,,
SE4218,,,,
SE4218HM,,,,
SE4225,,,,
SE4225HM,,,,
SE4227,,,,
SE4227HM,,,,
SE4401,,,,
SE4401HM,,,,
SE4660,,,,
SE4660HM,,,,
SE5660,,,,
SE6660,,,,
SE6770,,,,
SEA5101,,,,
SEA5102,,,,
SEA5201,,,,
SEA5203,,,,
SEA5211,,,,
SEA5212,,,,
SEA5213,,,,
SEA5223,,,,
SEA5224,,,,
SEA5232,,,,
SEA5233,,,,
SEA5234,,,,
SEA5237,,,,
SEA5301B,,,,
SEA5302B,,,,
SEA5401,,,,
SEA5660,,,,
SFI2014,,,,
SFI2034,,,,
SFI2044,,,,
SFI2084,,,,
SH5001,,,,
SH5002,,,,
SH5003,,,,
SH5004,,,,
SH5005,,,,
SH5101,,,,
SH5102,,,,
SH5103,,,,
SH5104,,,,
SH5105,,,,
SH5106,,,,
SH5107,,,,
SH5110,,,,
SH5201,,,,
SH5202,,,,
SH5203,,,,
SH5204,,,,
SH5205,,,,
SH5206,,,,
SH5207,,,,
SH5208,,,,
SH5209,,,,
SH5401,,,,
SH5402,,,,
SH5403,,,,
SH5404,,,,
SH5405,,,,
SH5406,,,,
SH5407,,,,
SH5408,,,,
SH5409,,,,
SH5666,,,,
SH5880C,,,,
SLP5109,,,,
SLP5110,,,,
SLP5111,,,,
SLP5112,,,,
SLP5113,,,,
SLP5116,,,,
SN1101E,6,2,0.75,0.491310269
SN2213,2,2,0.5,0.010589674
SN2275,1,0,1,0.999641418
SN2278,,,,
SN2280,,,,
SN2285,4,0,1,0.988727108
SN3223,1,0,1,0.99821198
SN3262,5,0,1,0.994716167
SN3274,2,0,1,0.999497563
SN3282,,,,
SN3550,,,,
SN4401,,,,
SN4401HM,,,,
SN4660,,,,
