Module Code,Workload
PS4230HM,12
PS4234,10
PS4234HM,12
PS4237,10
PS4237HM,12
PS4308,10
PS4308HM,12
PS4311,10
PS4311HM,12
PS4401,20
PS4401HM,37
PS4660,10
PS4660HM,12
PS4881B,10
PS4881BHM,12
PS4881C,10
PS4881CHM,12
PS4881D,10
PS4881DHM,12
PS4881G,10
PS4881GHM,12
PS4882A,10
PS4882AHM,12
PS4882D,10
PS4882DHM,12
PS4882H,10
PS4882HHM,12
PS4883A,10
PS4883AHM,12
PS4884,10
PS4884HM,12
PS5111,10
PS5111R,0
PS5312,10
PS5314,10
PS5314R,10
PS5316,10
PS5316R,10
PS5506,10
PS5506R,10
PS5602,10
PS5602R,10
PS6603,32
PS6660,10
QF1100,10
QF2103,10
QF2104,10
QF2310,40
QF2312,40
QF2313,40
QF3101,10
QF3103,10
QF3310,40
QF3311,40
QF3312,40
QF3313,40
QF4102,10
QF4103,10
QF4199,30
QF4310,40
QF5201,10
QF5202,10
QF5202A,10
QF5203,10
QF5203A,10
QF5204,10
QF5205,10
QF5206,10
QF5206A,10
QF5207,10
QF5208,10
QF5209,10
QF5209A,10
QF5210,12
QF5211,10
QF5212,10
QF5212A,10
QF5213,10
QF5214,10
QF5311,10
QF5314,10
QF5315,10
QF5401,20
QT5101,10
QT5198,10
QT5201M,10
QT5201S,10
RE1701,10
RE1702,10
RE1703,10
RE1704,10
RE1705,10
RE1901,10
RE2701,10
RE2702,10
RE2704,10
RE2705,10
RE2706,10
RE2707,10
RE2708,10
RE2801,10
RE3000,40
RE3701,10
RE3702,10
RE3703,10
RE3704,10
RE3802,10
RE3803,10
RE3804,10
RE3805,10
RE3806,10
RE3807,10
RE3901,10
RE4701,10
RE4702,10
RE4711,20
RE4712,10
RE4801,10
RE4803,10
RE4804,10
RE4805,10
RE4806,10
RE4807,10
RE4808,10
RE5000,20
RE5001,10
RE5003,10
RE5004,10
RE5005,10
RE5006,10
RE5009,10
RE5011,10
RE5013,10
RE5014,10
RE5016,10
RE5017,10
RE5020,10
RE6004,0
RE6005,0
RE6007,0
RVC1000,14
RVC1001,10
RVC2000,10
RVN2000,10
RVN2001,10
RVN2002,10
RVSS1000,13
RVSS1001,13
RVSS1002,10
RVX1000,10
RVX1001,10
RVX1002,10
RVX1003,10
RVX1004,10
RVX1005,10
SA4101,14
SA4101C,14
SA4102,21
SA4102C,21
SA4105,14
SA4106,15
SA4107,30
SA4108,14
SA4110,14
SA4110C,14
SC1101E,10
SC2101,10
SC2202,10
SC2204,10
SC2205,10
SC2208,10
SC2209,10
SC2211,10
SC2212,10
SC2216,10
SC2217,10
SC2220,10
SC2222,10
SC2227,10
SC3101,10
SC3203,10
SC3205,10
SC3206,10
SC3208,10
SC3209,10
SC3211,10
SC3213,10
SC3216,10
SC3219,10
SC3221,10
SC3222,10
SC3225,10
SC3226,10
SC3227,10
SC3228,10
SC3230,10
SC3550,0
SC3551,10
SC4101,10
SC4101HM,12
SC4201,10
SC4201HM,12
SC4202,10
SC4202HM,12
SC4203,10
SC4203HM,12
SC4204,10
SC4204HM,12
SC4205,10
SC4205HM,12
SC4210,10
SC4210HM,12
SC4211,10
SC4211HM,12
SC4212,12
SC4212HM,12
SC4218,10
SC4218HM,12
SC4219,10
SC4219HM,12
SC4220,10
SC4220HM,12
SC4221,10
SC4221HM,12
SC4222,10
SC4222HM,12
SC4223,10
SC4223HM,12
SC4228,10
SC4228HM,12
SC4401,20
SC4401HM,37
SC4660,10
SC4660HM,12
SC4880C,10
SC4880CHM,12
SC4880D,10
SC4880DHM,12
SC4881,10
SC4881HM,12
SC4882,10
SC4882HM,12
SC5101,10
SC5102,10
SC5103,10
SC5103R,10
SC5205,10
SC5218,10
SC5218R,10
SC5223,10
SC5770,10
SC6102,10
SC6212,10
SC6224,10
SC6660,10
SC6770,10
SE1101E,10
SE2213,10
SE2214,10
SE2217,10
SE2218,10
SE2221,10
SE2224,10
SE2225,10
SE2230,10
SE3211,10
SE3214,10
SE3219,10
SE3224,10
SE3232,10
SE3233,10
SE4101,10
SE4101HM,12
SE4212,10
SE4212HM,12
SE4218,10
SE4218HM,12
SE4225,10
SE4225HM,12
SE4227,10
SE4227HM,12
SE4401,20
SE4401HM,37
SE4660,10
SE4660HM,12
SE5660,10
SE6660,10
SE6770,10
SEA5101,10
SEA5102,10
SEA5201,10
SEA5203,10
SEA5211,10
SEA5212,10
SEA5213,10
SEA5223,10
SEA5224,10
SEA5232,10
SEA5233,10
SEA5234,10
SEA5237,10
SEA5301B,0
SEA5302B,0
SEA5401,20
SEA5660,10
SFI2014,10
SFI2034,10
SFI2044,10
SFI2084,10
SH5001,10
SH5002,11
SH5003,11
SH5004,10
SH5005,10
SH5101,10
SH5102,10
SH5103,10
SH5104,10
SH5105,10
SH5106,10
SH5107,10
SH5110,10
SH5201,10
SH5202,10
SH5203,10
SH5204,10
SH5205,10
SH5206,10
SH5207,10
SH5208,10
SH5209,10
SH5401,10
SH5402,10
SH5403,10
SH5404,10
SH5405,10
SH5406,10
SH5407,10
SH5408,10
SH5409,10
SH5666,20
SH5880C,10
SLP5112,17
SN1101E,10
SN2213,10
SN2275,10
SN2278,10
SN2280,10
SN2285,10
SN3223,10
SN3262,10
SN3274,10
SN3282,10
SN4401,20
SN4401HM,37
SN4660,10
SN4660HM,10
SN5660,10
SN6660,10
SN6770,10
SP1230,10
SP1541,10
SP2201,22
SP2251,10
SP2271,10
SP2273,10
SP2274,10
SP2401,10
SP2402,10
SP3172,10
SP3176,10
SP3203,10
SP3275,10
SP3277,10
SPH1901,10
SPH1904,10
SPH2001,12
SPH2002,10
SPH2003,10
SPH2004,10
SPH2005,10
SPH2202,10
SPH2203,10
SPH2301,10
SPH2401,10
SPH2402,9
SPH2801,10
SPH3001,10
SPH3106,10
SPH3107,10
SPH3203,10
SPH3204,13
SPH3401,10
SPH3402,10
SPH3403,10
SPH3404,10
SPH3501,10
SPH5001,40
SPH5002,20
SPH5003,10
SPH5005,20
SPH5006,14
SPH5007,10
SPH5008,10
SPH5101,10
SPH5102,10
SPH5103,10
SPH5104,10
SPH5201,10
SPH5202,10
SPH5203,10
SPH5205,10
SPH5206,10
SPH5311,10
SPH5312,20
SPH5314,10
SPH5315,10
SPH5401,10
SPH5403,37
SPH5404,10
SPH5405,10
SPH5406,10
SPH5407,10
SPH5408,10
SPH5409,10
SPH5410,40
SPH5411,10
SPH5412,10
SPH5413,10
SPH5414,13
SPH5415,10
SPH5416,10
SPH5417,10
SPH5418,10
SPH5420,10
SPH5421,10
SPH5422,10
SPH5423,10
SPH5501,10
SPH5801,10
SPH5890A,0
SPH5890B,0
SPH5890C,0
SPH5890D,0
SPH5890E,0
SPH5890F,0
SPH5890G,0
SPH6001,10
SPH6002,10
SPH6004,10
SPH6007,10
SPH6008,10
SPH6201A,10
SPH6201B,10
SPH6201C,10
SPH6201E,10
SPH6201F,10
SPH6201G,10
SPH6770,9
ST1131,10
ST2131,10
ST2132,10
ST2137,10
ST2288,10
ST2289,10
ST2313,40
ST2334,10
ST3131,10
ST3232,10
ST3236,10
ST3239,10
ST3244,10
ST3246,10
ST3247,10
ST3248,10
ST3288,10
ST3289,10
ST3310,40
ST3311,40
ST3312,40
ST3313,40
ST4199,15
ST4231,10
ST4233,10
ST4234,10
ST4238,10
ST4245,10
ST4248,10
ST4250,10
ST4253,10
ST4288,20
ST4299,40
ST4310,40
ST5188,10
ST5198,10
ST5199,15
ST5201,10
ST5201X,10
ST5202,10
ST5202X,10
ST5203,10
ST5207,10
ST5209,10
ST5209X,10
ST5211,10
ST5211X,10
ST5212,10
ST5214,10
ST5215,10
ST5218,10
ST5221,10
ST5222,10
ST5223,10
ST5224,10
ST5225,10
ST5227,10
ST5229,10
STR1000,6
STR2000,4
SW1101E,10
SW2101,10
SW2104,10
SW2105,10
SW2106,10
SW3101,10
SW3103B,33
SW3103C,27
SW3104A,33
SW3104B,27
SW3105,10
SW3208,10
SW3209,10
SW3211,10
SW3217,10
SW3222,10
SW4102,9
SW4102HM,12
SW4103,9
SW4103HM,12
SW4201,9
SW4201HM,12
SW4202,9
SW4202HM,12
SW4209,9
SW4209HM,12
SW4221,9
SW4221HM,12
SW4223,10
SW4223HM,12
SW4224,9
SW4224HM,12
SW4225,9
SW4225HM,12
SW4227,9
SW4227HM,12
SW4228,9
SW4228HM,12
SW4229,9
SW4229HM,12
SW4230,10
SW4230HM,12
SW4401,20
SW4401HM,37
SW4660,10
SW4660HM,12
SW4880,9
SW4880HM,12
SW5660,10
SW6660,10
SW6770,10
SWD5102,10
SWD5103,10
SWD5104,10
SWD5105,10
SWD5120,43
SWD5300,10
SWD5880E,10
SWE5001,25
SWE5001G,25
SWE5002,21
SWE5002G,21
SWE5003,26
SWE5003G,26
SWE5004,19
SWE5004G,19
SWE5005,21
SWE5005G,21
SWE5006,26
SWE5006G,26
SWE5007,15
SWM5104,10
SWM5106,10
SWM5111,62
SWM5111A,64
SWM5111B,31
SWM5117A,9
SWM5117B,9
SWM5209,10
SWM5215,10
SWM5215R,10
SWM5216,10
SWM5217,10
SWM5245,10
SWM5660,10
SWM5881,10
SWM5884,10
TBA2101,10
TBA2102,10
TBA2103,10
TBA2104,10
TBA2105,10
TBA3102,10
TBA3222,10
TBA3241,10
TBA4204,10
TBA4220,13
TBA4230,10
TBA4250,10
TCE1109,10
TCE2112,9
TCE2134,10
TCE2155,9
TCE2183,9
TCE2184,10
TCE2407,10
TCE3100,10
TCE3115,10
TCE3116,10
TCE3121,9
TCE3132,10
TCE3155,9
TCE3165,9
TCE3166,10
TCE4103,10
TCE4104,20
TCE4282,10
TCE4408,10
TCE5107,10
TCE5510,10
TCE5611,10
TCN2116,8
TCN2121,8
TCN2122,8
TCN2125,8
TCN3121,8
TCN3124,8
TCN3132,8
TCN3135,7
TCN3421,9
TCN4119,20
TCN4122,7
TCN4124,15
TCN4205,0
TCN4210,9
TCN4211,9
TCN4215,9
TCN4233,0
TCN4240,9
TCN4242,0
TEE2003,0
TEE2011,10
TEE2023,10
TEE2026,10
TEE2027,10
TEE2028,10
TEE2033,9
TEE2101,9
TEE3031,10
TEE3131,10
TEE3501,9
TEE3506,10
TEE4001,15
TEE4101,8
TEE4204,9
TEE4407,9
TEE4436,9
TIC1001,10
TIC1002,10
TIC1101,10
TIC1201,10
TIC2001,10
TIC2002,10
TIC2003,10
TIC2101,10
TIC2301,10
TIC2401,10
TIC2501,10
TIC2601,10
TIC2701,10
TIC2901,10
TIC3001,10
TIC3002,10
TIC3301,10
TIC3302,10
TIC3901,15
TIC4003,10
TIC4004,10
TIC4301,10
TIC4302,10
TIC4303,10
TIC4304,10
TIC4305,10
TIC4901,10
TIC4902B,10
TIC4902C,10
TIC4902S,10
TIE2010,10
TIE2020,10
TIE2030,10
TIE2100,10
TIE2110,10
TIE2130,10
TIE2140,10
TIE3010,10
TIE3100,10
TIE3101,10
TIE3110,12
TIE4101,10
TIE4203,10
TIE4212,10
TIE4213,10
TIE4220,10
TIE4240,10
TIE4242,10
TIE4252,10
TMA1001,10
TMA2101,10
TMA2102,10
TMA2103,10
TME2115,9
TME2134,9
TME2135,9
TME2142,9
TME2143,9
TME2151,8
TME2162,10
TME3101,10
TME3122,8
TME3242,9
TME3251,9
TME3273,10
TME4102,10
TME4223,10
TME4262,9
TME4263,7
TME4264,9
TR3002N,10
TR3201N,20
TR3202I,42
TR3202N,42
TR3202S,42
TR3202T,42
TR3203E,20
TR3203I,20
TR3203N,20
TR3203P,20
TR3203T,20
TR3204S,10
TR3204T,10
TR3301,65
TR4049N,10
TR4049T,10
TR5049,30
TR5302,20
TRA2101,10
TRA3202,10
TRA3203,10
TRA3206,10
TS1101E,10
TS2232,10
TS2233,10
TS2236,10
TS2237,10
TS2239,10
TS2240,10
TS2243,10
TS3103,20
TS3222,10
TS3242,10
TS3243,10
TS3551,10
TS4216,10
TS4216HM,12
TS4220,10
TS4220HM,12
TS4401,20
TS4401HM,37
TS4660,10
TS4660HM,12
TS4880C,10
TS4880CHM,12
TS5101,10
TS5101R,10
TS5212,10
TS5212R,10
TS5660,10
TS6660,10
TS6770,10
TSC3100,30
TSC3222,10
TSC3223,10
TSC3224,10
TSC3226,10
TSC4101,30
TSC4225,10
TTG1401,9
TTG2401,9
TTG2415,9
TTG2901,10
TTG3001,15
TTG3002,15
UD5221,10
UD5601,20
UD5602,20
UD5625,10
UD5626,10
UD5628,9
UD5641,20
UTC1102B,10
UTC1102C,10
UTC1102D,10
UTC1102E,10
UTC1102G,10
UTC1102R,10
UTC1102S,10
UTC1115,13
UTC1119,10
UTC1120,14
UTC1123,10
UTC1402,10
UTC1403,10
UTC1404,10
UTC1409,10
UTC1416,10
UTC1417,10
UTC1419,10
UTC1420,10
UTC1702B,10
UTC1702D,10
UTC1702E,10
UTC1702F,10
UTC1702G,10
UTC2101,10
UTC2103,10
UTC2105,10
UTC2107,10
UTC2110,10
UTC2111,10
UTC2113,13
UTC2114,10
UTC2116,10
UTC2117,10
UTC2118,10
UTC2400,10
UTC2402,10
UTC2406,10
UTC2407,10
UTC2409,10
UTC2410B,10
UTC2411,10
UTC2412,10
UTC2414,10
UTC2415,10
UTC2416,10
UTC2417,10
UTC2418,10
UTC2419,10
UTC2420A,10
UTC2420B,10
UTC2501,40
UTC2700,10
UTC2703,10
UTC2704,10
UTC2714,10
UTC2717,10
UTC2718,10
UTC2722,10
UTC2723,10
UTC2724,10
UTC2725,10
UTC2726,9
UTC2728,10
UTC2729,10
UTC2730,10
UTC2731,10
UTC2732,10
UTC2733,10
UTC2734,10
UTC3102,10
UTC3103,5
UTC3400,10
UTC3401,10
UTOA2001EL,10
UTOA2001HY,10
UTOA2001JS,10
UTOA2001NM,10
UTOA2001PH,10
UTOA2001PL,10
UTOA2002EL,10
UTOA2002PL,10
UTOA2201EL,20
UTOA2201PL,20
UTOB2001AIS,10
UTOD2001,10
UTOD2002,10
UTOR2001B,10
UTOR2001C,10
UTOS2001,10
UTOS2001B,10
UTOS2001C,10
UTOS2001F,10
UTOS2001M,10
UTOS2001P,10
UTOS2001R,10
UTOS2001S,10
UTOS2002,10
UTOS2002B,10
UTOS2002C,10
UTOS2002F,10
UTOS2002M,10
UTOS2002P,10
UTOS2002R,10
UTOS2002S,10
UTOS2201,10
UTOS2201B,10
UTOS2201C,10
UTOS2201F,10
UTOS2201M,10
UTOS2201P,10
UTOS2201R,10
UTOS2201S,10
UTS2101,10
UTS2103,10
UTS2105,10
UTS2110,10
UTS2114,10
UTS2116,10
UTS2400,10
UTS2402,10
UTS2404,10
UTS2405,10
UTS2407,10
UTS2408,10
UTS2409,10
UTS2410,10
UTS2411,10
UTS2412,10
UTS2413,10
UTS2500,10
UTS2706,10
UTS2708,10
UTS2709,10
UTS2711,10
UTS2712,10
UTS2713,9
UTS2715,10
UTS2716,10
UTS2717,10
UTS2718,10
UTW1001A,10
UTW1001B,10
UTW1001C,10
UTW1001D,10
UTW1001G,10
UTW1001J,10
UTW1001K,10
UTW1001L,10
UTW1001O,10
UTW1001Q,10
UTW1001S,10
UTW1001T,10
VM5101,120
VM5102,120
VM5103,120
VM5104,120
VM5105,120
VM5106,120
XFA4401,37
XFA4402,37
XFA4403,37
XFA4405,20
XFA4405HM,37
XFA4406,37
XFA4408,37
XFA4413,30
XFA4417EC,20
XFB4002,0
XFC4101,15
XFC4102,15
XFE4401,0
XFS4199C,15
XFS4199M,20
XFS4199S,20
YCT3201,5
YHU2202,12
YHU2209,12
YHU2215,12
YHU2241,12
YHU2247,12
YHU2268,12
YHU2279,12
YHU2282,12
YHU2291,12
YHU2292,12
YHU2293,12
YHU2319,12
YHU2320,12
YHU2336,12
YHU2340,12
YHU2341,12
YHU3205,12
YHU3210,12
YHU3221,12
YHU3239,12
YHU3254,12
YHU3265,12
YHU3272,12
YHU3274,12
YHU3283,12
YHU3294,12
YHU3317,12
YHU3339,12
YHU3345,12
YHU3365,12
YHU3370,12
YHU3377,12
YHU3382,12
YHU3385,12
YHU3386,12
YHU3388,12
YHU3389,12
YHU3390,12
YHU3391,12
YHU3392,12
YHU3393,12
YHU3394,12
YHU3395,12
YHU3396,11
YHU4101,12
YHU4102,12
YHU4103,12
YHU4103A,12
YHU4104,12
YHU4206,12
YHU4207,12
YHU4216,12
YHU4217,12
YHU4218,12
YHU4225,11
YHU4231,12
YHU4237,12
YHU4238,12
YHU4243,12
YHU4244,12
YHU4245,12
YHU4249,12
YHU4257,12
YHU4261,12
YHU4268,12
YHU4272,12
YHU4273,12
YHU4274,12
YHU4275,12
YHU4276,12
YHU4277,12
YID1201,12
YID2201,12
YID2207,12
YID2212,12
YID2213,5
YID2214,12
YID2215,12
YID3211,12
YID3221,12
YID3224,12
YID3227,12
YID3228,12
YID3229,12
YID3230,12
YID3232,5
YID3233,12
YID3234,12
YID3235,6
YID4101,12
YID4202,12
YIR3301,6
YIR3301G,6
YIR3302,6
YIR3302G,6
YIR3303,6
YIR3303G,6
YIR3304,6
YIR3304G,6
YIR3305,6
YIR3305G,6
YIR3306,6
YIR3306G,6
YIR3307,6
YIR3307G,6
YIR3308,6
YIR3308G,6
YIR3309,6
YIR3309G,6
YIR3310,6
YIR3310G,6
YIR3311,5
YIR3311G,5
YIR3312,5
YIR3312G,5
YIR3313,5
YIR3313G,5
YIR3314,6
YIR3314G,6
YIR3315,6
YIR3315G,6
YIR3316,6
YIR3316G,6
YIR3317,6
YIR3317G,6
YIR3318,6
YIR3318G,6
YIR3319,6
YIR3319G,6
YIR3401G,6
YIR3402,6
YIR3402G,6
YIR4301,12
YIR4301G,12
YIR4302,12
YIR4302G,12
YIR4303,12
YIR4303G,12
YIR4304G,12
YIR4305G,12
YIR4306G,12
YIR4307G,12
YLC1201,10
YLC2202,12
YLC3203,12
YLC3204,12
YLN1201,6
YLS1201,12
YSC1212,12
YSC1216,12
YSC1218,12
YSC2205,11
YSC2209,12
YSC2210,12
YSC2216,12
YSC2221,7
YSC2222,12
YSC2224,12
YSC2227,9
YSC2229,12
YSC2231,12
YSC2232,12
YSC2235,12
YSC2236,12
YSC2239,12
YSC2243,11
YSC2244,12
YSC2254,12
YSC2259,12
YSC3206,12
YSC3210,12
YSC3214,12
YSC3215,12
YSC3217,12
YSC3224,12
YSC3232,12
YSC3236,12
YSC3237,12
YSC3246,12
YSC3249,11
YSC3251,12
YSC3253,12
YSC3260,12
YSC3263,12
YSC3264,12
YSC3265,12
YSC3266,12
YSC4101,12
YSC4102,12
YSC4103,12
YSC4206,12
YSC4209,6
YSC4210,12
YSC4211F,12
YSC4216,12
YSC4219,12
YSC4220,12
YSC4224,12
YSC4225,12
YSC4230,12
YSC4231,12
YSC4233,12
YSC4234,12
YSC4237,12
YSC4238,12
YSC4239,5
YSC4240,12
YSC4241,12
YSC4242,12
YSS1206,12
YSS2203,12
YSS2211,12
YSS2212,12
YSS2214,12
YSS2218,12
YSS2220,12
YSS2223,12
YSS2227,12
YSS2231,12
YSS2233,12
YSS2234,12
YSS2240,12
YSS2245,12
YSS2248,12
YSS2253,12
YSS2254,12
YSS3202,12
YSS3203,12
YSS3204,12
YSS3207,12
YSS3212,12
YSS3214,12
YSS3215,12
YSS3217,12
YSS3219,12
YSS3220,12
YSS3222,12
YSS3224,12
YSS3231,13
YSS3235,12
YSS3243,12
YSS3244,12
YSS3245,12
YSS3246,12
YSS3248,12
YSS3249,12
YSS3253,12
YSS3255,12
YSS3258,12
YSS3262,12
YSS3264,12
YSS3268,12
YSS3273,12
YSS3274,12
YSS3275,12
YSS3277,12
YSS3282,12
YSS3291,12
YSS3297,12
YSS3303,12
YSS3306,12
YSS3307,12
YSS3310,12
YSS3311,12
YSS3314,12
YSS3315,12
YSS3322,12
YSS3328,12
YSS3331,12
YSS3332,12
YSS3333,12
YSS3334,12
YSS3336,12
YSS3339,12
YSS3340,12
YSS3343,12
YSS3347,12
YSS3351,12
YSS3352,12
YSS3353,11
YSS3354,12
YSS3355,12
YSS3356,12
YSS3358,12
YSS3359,12
YSS3360,12
YSS3361,12
YSS3362,12
YSS4101,12
YSS4102,12
YSS4103,12
YSS4104,12
YSS4105,12
YSS4106,12
YSS4107,12
YSS4205,12
YSS4211,12
YSS4213,12
YSS4220,12
YSS4224,12
YSS4226,12
YSS4234,12
YSS4235,12
YSS4236,12
YSS4241,12
YSS4245,12
YSS4246,12
YSS4258,12
YSS4263,12
YSS4268,12
YSS4273,12
YSS4274,12
YSS4275,12
YSS4276,12
YSS4277,12
YSS4278,12
YSS4280,12
YSS4281,12
YSS4283,12
YSS4284,12
YSS4285,12
YSS4286,12
YSS4287,12
YSS4288,12
YSS4289,12
YSS4290,11
YSS4291,12
YSS4292,12
YSS4293,12
ZB3288,10
ZB3289,10
ZB3310,40
ZB3311,40
ZB3312,40
ZB4171,10
ZB4199,15
ZB4299,40
